gameID,teamID,season,date,location,shots,shotsOnTarget,result
7297,81,2017,16/12/2017 16:00,a,14,7,W
7298,88,2017,16/12/2017 17:30,h,20,11,W
7298,82,2017,16/12/2017 17:30,a,7,2,L
7299,84,2017,23/12/2017 15:00,h,7,2,D
7299,78,2017,23/12/2017 15:00,a,13,5,D
7300,81,2017,23/12/2017 15:00,h,19,6,L
7300,86,2017,23/12/2017 15:00,a,11,4,W
7301,83,2017,22/12/2017 19:45,h,11,4,D
7301,87,2017,22/12/2017 19:45,a,14,9,D
7302,75,2017,23/12/2017 19:45,h,11,3,D
7302,89,2017,23/12/2017 19:45,a,19,6,D
7303,72,2017,23/12/2017 12:30,h,5,0,D
7303,80,2017,23/12/2017 12:30,a,25,8,D
7304,92,2017,23/12/2017 17:30,h,5,2,L
7304,82,2017,23/12/2017 17:30,a,18,8,W
7305,220,2017,23/12/2017 15:00,h,14,3,W
7305,90,2017,23/12/2017 15:00,a,12,1,L
7306,85,2017,23/12/2017 15:00,h,9,5,W
7306,76,2017,23/12/2017 15:00,a,17,7,L
7307,74,2017,23/12/2017 15:00,h,12,6,D
7307,219,2017,23/12/2017 15:00,a,10,2,D
7308,88,2017,23/12/2017 15:00,h,14,5,W
7308,73,2017,23/12/2017 15:00,a,5,1,L
7309,73,2017,26/12/2017 15:00,h,26,10,D
7309,81,2017,26/12/2017 15:00,a,10,5,D
7310,80,2017,26/12/2017 15:00,h,25,8,W
7310,220,2017,26/12/2017 15:00,a,8,1,L
7311,78,2017,28/12/2017 20:00,h,16,2,L
7311,83,2017,28/12/2017 20:00,a,16,9,W
7312,219,2017,26/12/2017 15:00,h,18,8,D
7312,85,2017,26/12/2017 15:00,a,15,7,D
7313,87,2017,26/12/2017 17:30,h,22,9,W
7313,84,2017,26/12/2017 17:30,a,7,4,L
7314,89,2017,26/12/2017 15:00,h,23,6,D
7314,92,2017,26/12/2017 15:00,a,3,2,D
7315,86,2017,27/12/2017 19:45,h,6,2,L
7315,88,2017,27/12/2017 19:45,a,21,6,W
7316,82,2017,26/12/2017 12:30,h,16,7,W
7316,74,2017,26/12/2017 12:30,a,16,6,L
7317,90,2017,26/12/2017 15:00,h,11,1,W
7317,75,2017,26/12/2017 15:00,a,11,5,L
7318,76,2017,26/12/2017 15:00,h,17,3,D
7318,72,2017,26/12/2017 15:00,a,7,3,D
7319,73,2017,30/12/2017 15:00,h,18,7,W
7319,72,2017,30/12/2017 15:00,a,6,1,L
7320,80,2017,30/12/2017 15:00,h,21,12,W
7320,85,2017,30/12/2017 15:00,a,1,1,L
7321,78,2017,31/12/2017 12:00,h,10,1,D
7321,88,2017,31/12/2017 12:00,a,15,4,D
7322,219,2017,30/12/2017 15:00,h,3,1,D
7322,92,2017,30/12/2017 15:00,a,11,4,D
7323,87,2017,30/12/2017 15:00,h,17,6,W
7323,75,2017,30/12/2017 15:00,a,7,1,L
7324,89,2017,30/12/2017 17:30,h,15,3,D
7324,74,2017,30/12/2017 17:30,a,8,3,D
7325,86,2017,30/12/2017 15:00,h,11,2,D
7325,220,2017,30/12/2017 15:00,a,10,3,D
7326,82,2017,4/1/2018 20:00,h,31,8,D
7326,81,2017,4/1/2018 20:00,a,3,1,D
7327,90,2017,30/12/2017 15:00,h,8,4,L
7327,84,2017,30/12/2017 15:00,a,9,4,W
7328,76,2017,31/12/2017 16:30,h,14,3,D
7328,83,2017,31/12/2017 16:30,a,14,4,D
7329,81,2017,2/1/2018 19:45,h,13,5,W
7329,76,2017,2/1/2018 19:45,a,10,3,L
7330,83,2017,3/1/2018 19:45,h,14,6,D
7330,80,2017,3/1/2018 19:45,a,19,6,D
7331,220,2017,1/1/2018 12:30,h,15,7,D
7331,73,2017,1/1/2018 12:30,a,27,9,D
7332,92,2017,1/1/2018 15:00,h,12,4,L
7332,87,2017,1/1/2018 15:00,a,18,5,W
7333,72,2017,1/1/2018 17:30,h,12,0,L
7333,89,2017,1/1/2018 17:30,a,21,6,W
7334,75,2017,1/1/2018 15:00,h,11,5,W
7334,219,2017,1/1/2018 15:00,a,6,1,L
7335,88,2017,2/1/2018 20:00,h,17,7,W
7335,90,2017,2/1/2018 20:00,a,7,4,L
7336,74,2017,2/1/2018 19:45,h,10,3,L
7336,78,2017,2/1/2018 19:45,a,11,4,W
7337,85,2017,1/1/2018 15:00,h,11,4,L
7337,86,2017,1/1/2018 15:00,a,14,6,W
7338,84,2017,2/1/2018 19:45,h,8,1,L
7338,82,2017,2/1/2018 19:45,a,12,5,W
7339,73,2017,14/1/2018 13:30,h,13,5,W
7339,83,2017,14/1/2018 13:30,a,12,3,L
7340,80,2017,13/1/2018 15:00,h,17,7,D
7340,75,2017,13/1/2018 15:00,a,14,1,D
7341,78,2017,13/1/2018 15:00,h,17,2,W
7341,92,2017,13/1/2018 15:00,a,8,2,L
7342,219,2017,13/1/2018 15:00,h,8,2,L
7342,81,2017,13/1/2018 15:00,a,8,6,W
7343,87,2017,14/1/2018 16:00,h,16,7,W
7343,88,2017,14/1/2018 16:00,a,11,4,L
7344,89,2017,15/1/2018 20:00,h,20,9,W
7344,85,2017,15/1/2018 20:00,a,11,5,L
7345,86,2017,13/1/2018 15:00,h,12,4,D
7345,84,2017,13/1/2018 15:00,a,8,5,D
7346,82,2017,13/1/2018 17:30,h,20,10,W
7346,72,2017,13/1/2018 17:30,a,7,0,L
7347,90,2017,13/1/2018 15:00,h,16,4,D
7347,74,2017,13/1/2018 15:00,a,10,4,D
7348,76,2017,13/1/2018 15:00,h,15,4,W
7348,220,2017,13/1/2018 15:00,a,12,1,L
7349,83,2017,20/1/2018 15:00,h,15,10,W
7349,78,2017,20/1/2018 15:00,a,9,5,L
7350,220,2017,20/1/2018 12:30,h,10,3,L
7350,80,2017,20/1/2018 12:30,a,14,10,W
7351,92,2017,20/1/2018 15:00,h,11,2,L
7351,89,2017,20/1/2018 15:00,a,12,2,W
7352,72,2017,20/1/2018 15:00,h,8,4,D
7352,76,2017,20/1/2018 15:00,a,15,5,D
7353,75,2017,20/1/2018 15:00,h,9,5,W
7353,90,2017,20/1/2018 15:00,a,11,3,L
7354,88,2017,20/1/2018 17:30,h,21,9,W
7354,86,2017,20/1/2018 17:30,a,6,4,L
7355,74,2017,21/1/2018 16:00,h,10,4,D
7355,82,2017,21/1/2018 16:00,a,17,2,D
7356,85,2017,20/1/2018 15:00,h,11,6,W
7356,219,2017,20/1/2018 15:00,a,6,3,L
7357,84,2017,22/1/2018 20:00,h,3,2,W
7357,87,2017,22/1/2018 20:00,a,21,4,L
7358,81,2017,20/1/2018 15:00,h,12,4,D
7358,73,2017,20/1/2018 15:00,a,8,3,D
7359,219,2017,30/1/2018 20:00,h,5,1,L
7359,87,2017,30/1/2018 20:00,a,14,7,W
7360,81,2017,30/1/2018 19:45,h,8,3,D
7360,78,2017,30/1/2018 19:45,a,9,3,D
7361,84,2017,30/1/2018 19:45,h,12,4,W
7361,83,2017,30/1/2018 19:45,a,9,4,L
7362,80,2017,31/1/2018 19:45,h,21,5,L
7362,73,2017,31/1/2018 19:45,a,11,5,W
7363,74,2017,31/1/2018 19:45,h,18,3,D
7363,220,2017,31/1/2018 19:45,a,9,2,D
7364,86,2017,31/1/2018 19:45,h,14,4,D
7364,92,2017,31/1/2018 19:45,a,11,2,D
7365,72,2017,31/1/2018 19:45,h,9,4,W
7365,75,2017,31/1/2018 19:45,a,8,2,L
7366,88,2017,31/1/2018 20:00,h,19,10,W
7366,76,2017,31/1/2018 20:00,a,3,1,L
7367,82,2017,31/1/2018 20:00,h,22,6,W
7367,89,2017,31/1/2018 20:00,a,6,3,L
7368,85,2017,31/1/2018 20:00,h,11,4,D
7368,90,2017,31/1/2018 20:00,a,11,2,D
7369,83,2017,3/2/2018 17:30,h,15,7,W
7369,72,2017,3/2/2018 17:30,a,10,2,L
7370,73,2017,3/2/2018 15:00,h,15,8,W
7370,85,2017,3/2/2018 15:00,a,13,4,L
7371,220,2017,3/2/2018 15:00,h,21,5,W
7371,81,2017,3/2/2018 15:00,a,4,1,L
7372,92,2017,3/2/2018 12:30,h,8,3,D
7372,88,2017,3/2/2018 12:30,a,20,7,D
7373,78,2017,4/2/2018 14:15,h,20,6,D
7373,86,2017,4/2/2018 14:15,a,12,8,D
7374,75,2017,3/2/2018 15:00,h,13,5,D
7374,84,2017,3/2/2018 15:00,a,3,1,D
7375,87,2017,4/2/2018 16:30,h,9,3,D
7375,82,2017,4/2/2018 16:30,a,13,6,D
7376,89,2017,3/2/2018 15:00,h,16,7,W
7376,219,2017,3/2/2018 15:00,a,4,0,L
7377,90,2017,5/2/2018 20:00,h,21,8,W
7377,80,2017,5/2/2018 20:00,a,7,3,L
7378,76,2017,3/2/2018 15:00,h,9,3,L
7378,74,2017,3/2/2018 15:00,a,13,5,W
7379,80,2017,12/2/2018 20:00,h,20,8,W
7379,76,2017,12/2/2018 20:00,a,8,1,L
7380,72,2017,10/2/2018 15:00,h,11,5,W
7380,78,2017,10/2/2018 15:00,a,16,4,L
7381,219,2017,11/2/2018 12:00,h,15,4,W
7381,73,2017,11/2/2018 12:00,a,7,2,L
7382,88,2017,10/2/2018 17:30,h,19,11,W
7382,75,2017,10/2/2018 17:30,a,2,2,L
7383,86,2017,11/2/2018 14:15,h,10,3,W
7383,89,2017,11/2/2018 14:15,a,13,4,L
7384,74,2017,11/2/2018 16:30,h,6,4,L
7384,87,2017,11/2/2018 16:30,a,16,4,W
7385,85,2017,10/2/2018 15:00,h,15,3,D
7385,220,2017,10/2/2018 15:00,a,14,6,D
7386,84,2017,10/2/2018 15:00,h,13,4,W
7386,92,2017,10/2/2018 15:00,a,13,1,L
7387,82,2017,10/2/2018 12:30,h,18,6,W
7387,83,2017,10/2/2018 12:30,a,6,1,L
7388,81,2017,10/2/2018 15:00,h,8,4,W
7388,90,2017,10/2/2018 15:00,a,11,4,L
7389,83,2017,1/3/2018 19:45,h,10,5,L
7389,88,2017,1/3/2018 19:45,a,9,5,W
7390,73,2017,24/2/2018 15:00,h,15,5,D
7390,86,2017,24/2/2018 15:00,a,15,4,D
7391,220,2017,24/2/2018 15:00,h,16,5,W
7391,84,2017,24/2/2018 15:00,a,11,1,L
7392,90,2017,24/2/2018 17:30,h,13,5,W
7392,72,2017,24/2/2018 17:30,a,5,1,L
7393,89,2017,25/2/2018 14:05,h,10,5,W
7393,80,2017,25/2/2018 14:05,a,14,7,L
7394,76,2017,24/2/2018 15:00,h,10,3,L
7394,219,2017,24/2/2018 15:00,a,16,7,W
7395,87,2017,24/2/2018 15:00,h,21,12,W
7395,81,2017,24/2/2018 15:00,a,7,4,L
7396,75,2017,24/2/2018 12:30,h,19,9,D
7396,85,2017,24/2/2018 12:30,a,6,2,D
7397,78,2017,25/2/2018 0:00,h,5,3,L
7397,82,2017,25/2/2018 0:00,a,14,4,W
7398,92,2017,24/2/2018 15:00,h,9,3,D
7398,74,2017,24/2/2018 15:00,a,13,6,D
7399,220,2017,4/3/2018 13:30,h,13,6,W
7399,83,2017,4/3/2018 13:30,a,15,7,L
7400,92,2017,3/3/2018 12:30,h,21,8,W
7400,72,2017,3/3/2018 12:30,a,10,4,L
7401,78,2017,5/3/2018 20:00,h,10,4,L
7401,89,2017,5/3/2018 20:00,a,17,8,W
7402,75,2017,3/3/2018 15:00,h,22,4,D
7402,73,2017,3/3/2018 15:00,a,9,3,D
7403,87,2017,3/3/2018 17:30,h,14,3,W
7403,86,2017,3/3/2018 17:30,a,7,2,L
7404,88,2017,4/3/2018 16:00,h,13,3,W
7404,80,2017,4/3/2018 16:00,a,3,0,L
7405,74,2017,3/3/2018 15:00,h,18,6,D
7405,85,2017,3/3/2018 15:00,a,12,3,D
7406,84,2017,3/3/2018 15:00,h,9,8,W
7406,81,2017,3/3/2018 15:00,a,7,2,L
7407,82,2017,3/3/2018 15:00,h,15,7,W
7407,219,2017,3/3/2018 15:00,a,3,3,L
7408,90,2017,3/3/2018 15:00,h,15,4,W
7408,76,2017,3/3/2018 15:00,a,9,2,L
7409,83,2017,11/3/2018 13:30,h,11,7,W
7409,90,2017,11/3/2018 13:30,a,11,4,L
7410,73,2017,11/3/2018 16:00,h,14,3,L
7410,82,2017,11/3/2018 16:00,a,12,8,W
7411,80,2017,10/3/2018 17:30,h,27,11,W
7411,78,2017,10/3/2018 17:30,a,9,2,L
7412,72,2017,10/3/2018 15:00,h,13,3,W
7412,220,2017,10/3/2018 15:00,a,10,4,L
7413,219,2017,10/3/2018 15:00,h,28,4,D
7413,84,2017,10/3/2018 15:00,a,0,0,D
7414,89,2017,10/3/2018 12:30,h,5,2,W
7414,87,2017,10/3/2018 12:30,a,14,2,L
7415,86,2017,10/3/2018 15:00,h,7,5,W
7415,74,2017,10/3/2018 15:00,a,6,2,L
7416,85,2017,12/3/2018 20:00,h,3,0,L
7416,88,2017,12/3/2018 20:00,a,17,6,W
7417,76,2017,10/3/2018 15:00,h,6,2,L
7417,75,2017,10/3/2018 15:00,a,15,6,W
7418,81,2017,10/3/2018 15:00,h,13,4,L
7418,92,2017,10/3/2018 15:00,a,7,4,W
7419,73,2017,17/3/2018 15:00,h,17,5,W
7419,76,2017,17/3/2018 15:00,a,11,6,L
7420,92,2017,19/4/2018 18:45,h,5,2,L
7420,80,2017,19/4/2018 18:45,a,16,5,W
7421,219,2017,17/3/2018 15:00,h,6,2,L
7421,78,2017,17/3/2018 15:00,a,17,6,W
7422,75,2017,9/5/2018 19:45,h,19,10,W
7422,83,2017,9/5/2018 19:45,a,14,7,L
7423,87,2017,17/3/2018 17:30,h,13,10,W
7423,90,2017,17/3/2018 17:30,a,4,1,L
7424,88,2017,9/5/2018 20:00,h,19,7,W
7424,220,2017,9/5/2018 20:00,a,6,3,L
7425,85,2017,17/3/2018 15:00,h,9,4,L
7425,72,2017,17/3/2018 15:00,a,17,9,W
7426,84,2017,8/5/2018 19:45,h,11,3,L
7426,74,2017,8/5/2018 19:45,a,13,8,W
7427,82,2017,9/5/2018 20:00,h,11,7,W
7427,86,2017,9/5/2018 20:00,a,14,3,L
7428,81,2017,10/5/2018 19:45,h,9,2,D
7428,89,2017,10/5/2018 19:45,a,16,6,D
7429,83,2017,1/4/2018 13:30,h,24,11,W
7429,85,2017,1/4/2018 13:30,a,8,2,L
7430,220,2017,31/3/2018 15:00,h,15,3,L
7430,75,2017,31/3/2018 15:00,a,6,4,W
7431,80,2017,1/4/2018 16:00,h,14,4,L
7431,82,2017,1/4/2018 16:00,a,12,6,W
7432,78,2017,31/3/2018 12:30,h,6,3,L
7432,87,2017,31/3/2018 12:30,a,16,6,W
7433,72,2017,31/3/2018 17:30,h,6,2,L
7433,88,2017,31/3/2018 17:30,a,18,4,W
7434,81,2017,31/3/2018 15:00,h,12,5,W
7434,74,2017,31/3/2018 15:00,a,9,0,L
7435,89,2017,31/3/2018 15:00,h,11,5,W
7435,84,2017,31/3/2018 15:00,a,3,2,L
7436,86,2017,31/3/2018 15:00,h,18,3,W
7436,219,2017,31/3/2018 15:00,a,4,0,L
7437,90,2017,31/3/2018 15:00,h,16,5,D
7437,73,2017,31/3/2018 15:00,a,13,6,D
7438,76,2017,31/3/2018 15:00,h,8,3,L
7438,92,2017,31/3/2018 15:00,a,11,4,W
7439,83,2017,8/4/2018 13:15,h,13,7,W
7439,74,2017,8/4/2018 13:15,a,15,8,L
7440,73,2017,7/4/2018 14:00,h,21,5,D
7440,78,2017,7/4/2018 14:00,a,13,6,D
7441,220,2017,7/4/2018 14:00,h,13,4,D
7441,219,2017,7/4/2018 14:00,a,15,5,D
7442,80,2017,8/4/2018 15:30,h,23,6,D
7442,81,2017,8/4/2018 15:30,a,5,2,D
7443,72,2017,7/4/2018 11:30,h,6,1,D
7443,87,2017,7/4/2018 11:30,a,10,3,D
7444,75,2017,7/4/2018 14:00,h,8,1,L
7444,86,2017,7/4/2018 14:00,a,8,4,W
7445,88,2017,7/4/2018 16:30,h,20,6,L
7445,89,2017,7/4/2018 16:30,a,5,4,W
7446,85,2017,7/4/2018 14:00,h,10,4,L
7446,82,2017,7/4/2018 14:00,a,15,4,W
7447,90,2017,7/4/2018 14:00,h,14,5,L
7447,92,2017,7/4/2018 14:00,a,7,4,W
7448,76,2017,7/4/2018 14:00,h,15,3,D
7448,84,2017,7/4/2018 14:00,a,7,1,D
7449,92,2017,14/4/2018 14:00,h,8,3,W
7449,75,2017,14/4/2018 14:00,a,15,6,L
7450,78,2017,14/4/2018 14:00,h,15,8,W
7450,220,2017,14/4/2018 14:00,a,12,3,L
7451,219,2017,14/4/2018 14:00,h,9,1,W
7451,90,2017,14/4/2018 14:00,a,4,2,L
7452,87,2017,14/4/2018 16:30,h,20,7,W
7452,73,2017,14/4/2018 16:30,a,6,1,L
7453,89,2017,15/4/2018 15:00,h,14,4,L
7453,76,2017,15/4/2018 15:00,a,10,4,W
7454,86,2017,15/4/2018 12:30,h,8,4,W
7454,83,2017,15/4/2018 12:30,a,15,3,L
7455,74,2017,14/4/2018 11:30,h,10,7,L
7455,80,2017,14/4/2018 11:30,a,17,5,W
7456,84,2017,14/4/2018 14:00,h,17,7,D
7456,72,2017,14/4/2018 14:00,a,12,3,D
7457,82,2017,14/4/2018 18:45,h,8,3,L
7457,88,2017,14/4/2018 18:45,a,17,6,W
7458,81,2017,16/4/2018 19:00,h,18,6,D
7458,85,2017,16/4/2018 19:00,a,11,7,D
7459,83,2017,22/4/2018 12:30,h,20,8,W
7459,81,2017,22/4/2018 12:30,a,11,4,L
7460,80,2017,9/5/2018 19:45,h,22,5,D
7460,219,2017,9/5/2018 19:45,a,3,2,D
7461,72,2017,23/4/2018 19:00,h,9,1,W
7461,86,2017,23/4/2018 19:00,a,10,2,L
7462,220,2017,17/4/2018 18:45,h,8,5,D
7462,82,2017,17/4/2018 18:45,a,16,6,D
7463,73,2017,18/4/2018 18:45,h,13,2,L
7463,89,2017,18/4/2018 18:45,a,13,4,W
7464,75,2017,19/4/2018 18:45,h,11,3,D
7464,74,2017,19/4/2018 18:45,a,6,2,D
7465,88,2017,22/4/2018 15:30,h,19,12,W
7465,84,2017,22/4/2018 15:30,a,4,1,L
7466,85,2017,22/4/2018 12:30,h,8,3,D
7466,92,2017,22/4/2018 12:30,a,16,7,D
7467,90,2017,21/4/2018 14:00,h,14,4,D
7467,78,2017,21/4/2018 14:00,a,6,1,D
7468,76,2017,21/4/2018 0:00,h,13,6,D
7468,87,2017,21/4/2018 0:00,a,9,3,D
7469,92,2017,28/4/2018 14:00,h,10,4,D
7469,220,2017,28/4/2018 14:00,a,9,1,D
7470,78,2017,28/4/2018 14:00,h,15,9,W
7470,75,2017,28/4/2018 14:00,a,6,1,L
7471,219,2017,28/4/2018 14:00,h,9,2,L
7471,72,2017,28/4/2018 14:00,a,7,5,W
7472,87,2017,28/4/2018 11:30,h,20,2,D
7472,85,2017,28/4/2018 11:30,a,5,1,D
7473,89,2017,29/4/2018 15:30,h,17,3,W
7473,83,2017,29/4/2018 15:30,a,8,3,L
7474,86,2017,28/4/2018 14:00,h,17,2,L
7474,76,2017,28/4/2018 14:00,a,9,2,W
7475,74,2017,28/4/2018 14:00,h,14,6,W
7475,73,2017,28/4/2018 14:00,a,14,7,L
7476,84,2017,28/4/2018 16:30,h,10,3,L
7476,80,2017,28/4/2018 16:30,a,11,3,W
7477,82,2017,30/4/2018 19:00,h,13,3,W
7477,90,2017,30/4/2018 19:00,a,13,5,L
7478,81,2017,29/4/2018 13:15,h,4,1,L
7478,88,2017,29/4/2018 13:15,a,19,7,W
7479,75,2017,5/5/2018 15:00,h,11,1,L
7479,81,2017,5/5/2018 15:00,a,13,3,W
7480,88,2017,6/5/2018 13:30,h,15,2,D
7480,219,2017,6/5/2018 13:30,a,5,3,D
7481,85,2017,5/5/2018 12:30,h,7,2,L
7481,78,2017,5/5/2018 12:30,a,13,2,W
7482,90,2017,5/5/2018 15:00,h,11,8,W
7482,86,2017,5/5/2018 15:00,a,8,1,L
7483,76,2017,5/5/2018 15:00,h,6,1,W
7483,82,2017,5/5/2018 15:00,a,15,5,L
7484,220,2017,4/5/2018 20:00,h,11,4,W
7484,89,2017,4/5/2018 20:00,a,16,3,L
7485,80,2017,6/5/2018 16:30,h,12,4,W
7485,87,2017,6/5/2018 16:30,a,10,5,L
7486,72,2017,5/5/2018 17:30,h,9,3,D
7486,74,2017,5/5/2018 17:30,a,10,5,D
7487,83,2017,6/5/2018 16:30,h,16,8,W
7487,92,2017,6/5/2018 16:30,a,6,2,L
7488,73,2017,5/5/2018 15:00,h,12,5,W
7488,84,2017,5/5/2018 15:00,a,12,3,L
7489,81,2017,13/5/2018 15:00,h,15,4,W
7489,72,2017,13/5/2018 15:00,a,14,7,L
7490,82,2017,13/5/2018 15:00,h,14,6,W
7490,75,2017,13/5/2018 15:00,a,16,9,L
7491,84,2017,13/5/2018 15:00,h,25,11,L
7491,85,2017,13/5/2018 15:00,a,8,5,W
7492,92,2017,13/5/2018 15:00,h,12,4,L
7492,73,2017,13/5/2018 15:00,a,16,5,W
7493,78,2017,13/5/2018 15:00,h,11,5,W
7493,76,2017,13/5/2018 15:00,a,7,1,L
7494,219,2017,13/5/2018 15:00,h,18,3,L
7494,83,2017,13/5/2018 15:00,a,9,4,W
7495,87,2017,13/5/2018 15:00,h,22,11,W
7495,220,2017,13/5/2018 15:00,a,2,1,L
7496,89,2017,13/5/2018 15:00,h,7,1,W
7496,90,2017,13/5/2018 15:00,a,7,3,L
7497,86,2017,13/5/2018 15:00,h,16,6,W
7497,80,2017,13/5/2018 15:00,a,6,2,L
7498,74,2017,13/5/2018 15:00,h,8,3,L
7498,88,2017,13/5/2018 15:00,a,13,2,W
7499,98,2017,19/8/2017 17:00,h,17,7,W
7499,116,2017,19/8/2017 17:00,a,5,2,L
7500,94,2017,19/8/2017 19:45,h,12,4,L
7500,105,2017,19/8/2017 19:45,a,22,12,W
7501,107,2017,20/8/2017 17:00,h,16,6,L
7501,95,2017,20/8/2017 17:00,a,6,1,W
7502,97,2017,20/8/2017 19:45,h,13,3,D
7502,113,2017,20/8/2017 19:45,a,9,3,D
7503,106,2017,20/8/2017 19:45,h,16,6,W
7503,110,2017,20/8/2017 19:45,a,15,3,L
7504,96,2017,20/8/2017 19:45,h,22,10,D
7504,221,2017,20/8/2017 19:45,a,9,2,D
7505,102,2017,20/8/2017 19:45,h,16,6,W
7505,222,2017,20/8/2017 19:45,a,18,7,L
7506,104,2017,20/8/2017 19:45,h,14,3,D
7506,101,2017,20/8/2017 19:45,a,12,4,D
7507,99,2017,20/8/2017 19:45,h,18,5,L
7507,109,2017,20/8/2017 19:45,a,10,3,W
7508,115,2017,20/8/2017 19:45,h,6,2,L
7508,111,2017,20/8/2017 19:45,a,19,10,W
7509,101,2017,26/8/2017 17:00,h,9,3,L
7509,98,2017,26/8/2017 17:00,a,17,7,W
7510,95,2017,26/8/2017 19:45,h,18,3,L
7510,106,2017,26/8/2017 19:45,a,14,8,W
7511,113,2017,27/8/2017 17:00,h,14,5,W
7511,104,2017,27/8/2017 17:00,a,19,2,L
7512,221,2017,27/8/2017 19:45,h,10,4,W
7512,99,2017,27/8/2017 19:45,a,11,3,L
7513,111,2017,27/8/2017 19:45,h,15,5,W
7513,116,2017,27/8/2017 19:45,a,14,4,L
7514,105,2017,27/8/2017 19:45,h,10,4,W
7514,107,2017,27/8/2017 19:45,a,14,2,L
7515,222,2017,26/8/2017 17:00,h,18,6,L
7515,97,2017,26/8/2017 17:00,a,14,4,W
7516,109,2017,27/8/2017 19:45,h,13,4,L
7516,96,2017,27/8/2017 19:45,a,13,3,W
7517,115,2017,27/8/2017 19:45,h,12,3,D
7517,94,2017,27/8/2017 19:45,a,5,0,D
7518,110,2017,27/8/2017 19:45,h,25,10,L
7518,102,2017,27/8/2017 19:45,a,12,5,W
7519,107,2017,10/9/2017 14:00,h,9,3,W
7519,104,2017,10/9/2017 14:00,a,16,3,L
7520,222,2017,10/9/2017 17:00,h,15,5,L
7520,113,2017,10/9/2017 17:00,a,16,6,W
7521,97,2017,10/9/2017 19:45,h,5,2,L
7521,105,2017,10/9/2017 19:45,a,17,7,W
7522,116,2017,10/9/2017 14:00,h,13,4,W
7522,115,2017,10/9/2017 14:00,a,9,2,L
7523,94,2017,10/9/2017 14:00,h,14,2,L
7523,110,2017,10/9/2017 14:00,a,20,10,W
7524,106,2017,10/9/2017 11:30,h,19,7,W
7524,221,2017,10/9/2017 11:30,a,10,1,L
7525,98,2017,9/9/2017 17:00,h,15,4,W
7525,109,2017,9/9/2017 17:00,a,15,2,L
7526,96,2017,10/9/2017 15:00,h,12,7,W
7526,111,2017,10/9/2017 15:00,a,18,6,L
7527,102,2017,24/1/2018 19:45,h,13,3,D
7527,95,2017,24/1/2018 19:45,a,20,4,D
7528,99,2017,10/9/2017 14:00,h,14,5,W
7528,101,2017,10/9/2017 14:00,a,14,2,L
7529,109,2017,17/9/2017 17:00,h,15,4,D
7529,107,2017,17/9/2017 17:00,a,10,6,D
7530,115,2017,16/9/2017 14:00,h,12,4,L
7530,106,2017,16/9/2017 14:00,a,6,3,W
7531,110,2017,16/9/2017 17:00,h,15,3,W
7531,97,2017,16/9/2017 17:00,a,6,2,L
7532,101,2017,17/9/2017 19:45,h,5,4,L
7532,96,2017,17/9/2017 19:45,a,18,6,W
7533,111,2017,17/9/2017 14:00,h,21,7,W
7533,99,2017,17/9/2017 14:00,a,4,2,L
7534,105,2017,17/9/2017 14:00,h,27,14,W
7534,222,2017,17/9/2017 14:00,a,6,0,L
7535,95,2017,16/9/2017 19:45,h,30,10,W
7535,94,2017,16/9/2017 19:45,a,8,0,L
7536,104,2017,17/9/2017 11:30,h,13,4,L
7536,98,2017,17/9/2017 11:30,a,14,6,W
7537,221,2017,17/9/2017 14:00,h,12,3,L
7537,116,2017,17/9/2017 14:00,a,11,3,W
7538,113,2017,17/9/2017 14:00,h,13,3,D
7538,102,2017,17/9/2017 14:00,a,11,5,D
7539,107,2017,20/9/2017 19:45,h,14,11,W
7539,115,2017,20/9/2017 19:45,a,7,5,L
7540,222,2017,20/9/2017 17:00,h,16,5,L
7540,95,2017,20/9/2017 17:00,a,21,7,W
7541,97,2017,19/9/2017 19:45,h,14,3,D
7541,106,2017,19/9/2017 19:45,a,10,3,D
7542,116,2017,20/9/2017 19:45,h,17,3,L
7542,104,2017,20/9/2017 19:45,a,14,6,W
7543,101,2017,20/9/2017 19:45,h,11,2,D
7543,109,2017,20/9/2017 19:45,a,16,7,D
7544,94,2017,20/9/2017 19:45,h,14,6,D
7544,102,2017,20/9/2017 19:45,a,17,5,D
7545,98,2017,20/9/2017 19:45,h,12,5,W
7545,110,2017,20/9/2017 19:45,a,9,0,L
7546,96,2017,20/9/2017 19:45,h,4,2,L
7546,105,2017,20/9/2017 19:45,a,17,11,W
7547,111,2017,20/9/2017 19:45,h,20,7,W
7547,221,2017,20/9/2017 19:45,a,6,0,L
7548,99,2017,20/9/2017 19:45,h,16,6,L
7548,113,2017,20/9/2017 19:45,a,13,8,W
7549,116,2017,24/9/2017 14:00,h,15,3,L
7549,109,2017,24/9/2017 14:00,a,16,4,W
7550,115,2017,24/9/2017 14:00,h,17,4,W
7550,222,2017,24/9/2017 14:00,a,16,2,L
7551,110,2017,24/9/2017 19:45,h,10,2,D
7551,107,2017,24/9/2017 19:45,a,16,5,D
7552,94,2017,24/9/2017 14:00,h,9,2,L
7552,96,2017,24/9/2017 14:00,a,12,5,W
7553,106,2017,24/9/2017 14:00,h,14,7,W
7553,101,2017,24/9/2017 14:00,a,9,3,L
7554,98,2017,23/9/2017 19:45,h,23,10,W
7554,113,2017,23/9/2017 19:45,a,6,1,L
7555,95,2017,23/9/2017 14:00,h,19,8,W
7555,99,2017,23/9/2017 14:00,a,14,5,L
